,paper,doi,url,paper_title,research_field_label
1631,http://orkg.org/orkg/resource/R283520,10.1007/978-3-030-63092-8_3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096464640&doi=10.1007%2f978-3-030-63092-8_3&partnerID=40&md5=ec3417be4502dd39e391b41896dfbebb,Dynamic Causality Knowledge Graph Generation for Supporting the Chatbot Healthcare System,Science
1632,http://orkg.org/orkg/resource/R283522,10.1109/bibm49941.2020.9313350,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100330601&doi=10.1109%2fBIBM49941.2020.9313350&partnerID=40&md5=833d1e46def4c00273ca698715e038c3,A Deep Learning Knowledge Graph Approach to Drug Labelling,Science
1633,http://orkg.org/orkg/resource/R283524,10.1109/indicon49873.2020.9342301,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101501532&doi=10.1109%2fINDICON49873.2020.9342301&partnerID=40&md5=934e555733cacf01164cde61e33f5ac5,Link Prediction Using Semi-Automated Ontology and Knowledge Graph in Medical Sphere,Science
1634,http://orkg.org/orkg/resource/R283527,10.2196/23357,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098537330&doi=10.2196%2f23357&partnerID=40&md5=3bffae3ee2d61d23c487f717aaf44ee1,Using Character-Level and Entity-Level Representations to Enhance Bidirectional Encoder Representation From Transformers-Based Clinical Semantic Textual Similarity Model: ClinicalSTS Modeling Study,Science
1635,http://orkg.org/orkg/resource/R283529,10.3233/shti200684,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096733678&doi=10.3233%2fSHTI200684&partnerID=40&md5=f8281b9f3569922d2d958fdaead2bf79,Exploring the Social Drivers of Health During a Pandemic: Leveraging Knowledge Graphs and Population Trends in COVID-19,Science
1636,http://orkg.org/orkg/resource/R283531,10.1108/lht-08-2019-0170,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083987300&doi=10.1108%2fLHT-08-2019-0170&partnerID=40&md5=3be7c9af2eb0fcefaa40d3ca03fec094,Drug repurposing against Parkinson's disease by text mining the scientific literature,Science
1637,http://orkg.org/orkg/resource/R283533,10.3389/fbioe.2020.00867,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090009909&doi=10.3389%2ffbioe.2020.00867&partnerID=40&md5=787cd8bbbaa7baa2a50c0af6661edfa4,Explainable Prediction of Medical Codes With Knowledge Graphs,Science
1638,http://orkg.org/orkg/resource/R283536,10.2196/18417,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097479168&doi=10.2196%2f18417&partnerID=40&md5=7ac69d2befaa5afb0d00b8fe9f2d7120,Extraction of Information Related to Drug Safety Surveillance From Electronic Health Record Notes: Joint Modeling of Entities and Relations Using Knowledge-Aware Neural Attentive Models,Science
1639,http://orkg.org/orkg/resource/R283538,10.23919/ccc50068.2020.9189518,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091401695&doi=10.23919%2fCCC50068.2020.9189518&partnerID=40&md5=0e1dbf8849cbe7a398980d686bf4016e,Research and implementation of intelligent question answering system based on knowledge Graph of traditional Chinese medicine,Science
1640,http://orkg.org/orkg/resource/R283540,10.1145/3373017.3373049,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079865624&doi=10.1145%2f3373017.3373049&partnerID=40&md5=03da275abf6df819631230ddce5ebf38,HHH: An Online Medical Chatbot System based on Knowledge Graph and Hierarchical Bi-Directional Attention,Science
1641,http://orkg.org/orkg/resource/R283549,10.1093/jamiaopen/ooaa028,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102082317&doi=10.1093%2fJAMIAOPEN%2fOOAA028&partnerID=40&md5=96cd196b2a667e74a01cef611e6ad2c1,Predictive article recommendation using natural language processing and machine learning to support evidence updates in domain-specific knowledge graphs,Science
1642,http://orkg.org/orkg/resource/R283558,10.1007/978-3-030-61951-0_2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094138128&doi=10.1007%2f978-3-030-61951-0_2&partnerID=40&md5=aa49e698e3f4afbea1f6d0f1fd5083e6,An Auto Question Answering System for Tree Hole Rescue,Science
1643,http://orkg.org/orkg/resource/R283561,10.1109/ihmsc.2019.10156,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078299443&doi=10.1109%2fIHMSC.2019.10156&partnerID=40&md5=024366ba65e4442e6b9d76545a6577e6,Question-Answering System Based on the Knowledge Graph of Traditional Chinese Medicine,Science
1644,http://orkg.org/orkg/resource/R283564,10.1109/bigcom.2019.00015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076108008&doi=10.1109%2fBIGCOM.2019.00015&partnerID=40&md5=35845999fecb21d86972e0156ad230bb,Multi-Modal Question Answering System Driven by Domain Knowledge Graph,Science
1645,http://orkg.org/orkg/resource/R283567,10.1109/ichi.2019.8904821,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075919573&doi=10.1109%2fICHI.2019.8904821&partnerID=40&md5=2a1ff2bd2c943e17ef93413411419614,Long distance entity relation extraction with article structure embedding and applied to mining medical knowledge,Science
1646,http://orkg.org/orkg/resource/R283572,10.1007/978-3-030-29551-6_48,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081618149&doi=10.1007%2f978-3-030-29551-6_48&partnerID=40&md5=bd7a0b9b206d53f25998ca9ffb7f9554,Named Entity Recognition in Traditional Chinese Medicine Clinical Cases Combining BiLSTM-CRF with Knowledge Graph,Science
1647,http://orkg.org/orkg/resource/R283574,10.1142/s1793351x13400126,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996542297&doi=10.1142%2fS1793351X13400126&partnerID=40&md5=999debbd9d84ce8c577974dd6da9284e,GRAPHICAL INDUCTION OF QUALIFIED MEDICAL KNOWLEDGE,Science
1648,http://orkg.org/orkg/resource/R283576,10.1016/j.cmpbup.2021.100042,https://www.sciencedirect.com/science/article/pii/S2666990021000410,BERT based clinical knowledge extraction for biomedical knowledge graph construction and analysis,Science
1649,http://orkg.org/orkg/resource/R283579,10.1016/j.csbj.2020.05.017,https://www.sciencedirect.com/science/article/pii/S2001037020302804,Constructing knowledge graphs and their biomedical applications,Science
1650,http://orkg.org/orkg/resource/R283581,10.3390/jpm11040300,http://dx.doi.org/10.3390/jpm11040300,Knowledge Graphs for COVID-19: An Exploratory Review of the Current Landscape,Science
1651,http://orkg.org/orkg/resource/R283584,10.1109/icnisc54316.2021.00181,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9603816,Construction of Diabetes Knowledge Graph Based on Deep Learning,Science
1652,http://orkg.org/orkg/resource/R283587,10.1145/3500931.3500939,https://doi.org/10.1145/3500931.3500939,Entity Pair Recognition using Semantic Enrichment and Adversarial Training for Chinese Drug Knowledge Extraction,Science
1653,http://orkg.org/orkg/resource/R283590,10.1109/mic.2020.3031769,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101733555&doi=10.1109%2fMIC.2020.3031769&partnerID=40&md5=535818e762aeda69838f8430acb1e30c,Semantics of the Black-Box: Can Knowledge Graphs Help Make Deep Learning Systems More Interpretable and Explainable?,Science
1654,http://orkg.org/orkg/resource/R283593,10.1016/j.future.2020.07.053,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089150154&doi=10.1016%2fj.future.2020.07.053&partnerID=40&md5=6e6e20d1bab7c15958801aa8a4b7329d,A novel word similarity measure method for IoT-enabled Healthcare applications,Science
1655,http://orkg.org/orkg/resource/R283595,10.1016/j.future.2020.04.025,https://www.sciencedirect.com/science/article/pii/S0167739X19329516,Mining the sociome for Health Informatics: Analysis of therapeutic lifestyle adherence of diabetic patients in Twitter,Science
1656,http://orkg.org/orkg/resource/R283597,10.1016/j.joi.2020.101057,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092253994&doi=10.1016%2fj.joi.2020.101057&partnerID=40&md5=3640be71a2e6570f1b3911b7c3b3f288,Mining Temporal Evolution of Knowledge Graphs and Genealogical Features for Literature-based Discovery Prediction,Science
1657,http://orkg.org/orkg/resource/R283603,10.1145/3448016.3452745,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103051870&doi=10.1145%2f3448016.3452745&partnerID=40&md5=484b8c41fda8f0b37d0685d96c20feaf,A System for Automated Open-Source Threat Intelligence Gathering and Management,Science
1658,http://orkg.org/orkg/resource/R283606,10.1007/978-3-030-60450-9_21,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093101846&doi=10.1007%2f978-3-030-60450-9_21&partnerID=40&md5=d5671a86298ad1ac1128a9f544edc26e,Combining Knowledge Graph Embedding and Network Embedding for Detecting Similar Mobile Applications,Science
1659,http://orkg.org/orkg/resource/R283609,10.1007/978-981-15-1922-2_1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076971573&doi=10.1007%2f978-981-15-1922-2_1&partnerID=40&md5=6ee331224995e0d86a8fc1742a6131cc,Automatic Analysis and Reasoning Based on Vulnerability Knowledge Graph,Science
1660,http://orkg.org/orkg/resource/R283611,10.1007/978-3-030-80418-3_37,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115852519&doi=10.1007%2f978-3-030-80418-3_37&partnerID=40&md5=071e55856bb7c1c89e6a838bad66b920,Constructing Micro Knowledge Graphs from Technical Support Documents,Science
1661,http://orkg.org/orkg/resource/R283614,10.1109/jiot.2019.2959063,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082106635&doi=10.1109%2fJIOT.2019.2959063&partnerID=40&md5=494b3ef4dfee8edbbda1c1e426044f56,A3ID: An Automatic and Interpretable Implicit Interference Detection Method for Smart Home via Knowledge Graph,Science
1662,http://orkg.org/orkg/resource/R283616,10.18293/seke2020-119,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090507011&doi=10.18293%2fSEKE2020-119&partnerID=40&md5=a075aa04e9bd01e670516ea4cb6c9382,"""an efficient application searching approach based on user review knowledge graph""",Science
1663,http://orkg.org/orkg/resource/R283618,10.1007/978-981-16-6471-7_17,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119408902&doi=10.1007%2f978-981-16-6471-7_17&partnerID=40&md5=fb6bef277f8f9069b3f3016dce0fce59,PatentMiner: Patent Vacancy Mining via Context-Enhanced and Knowledge-Guided Graph Attention,Science
1664,http://orkg.org/orkg/resource/R283621,10.1108/intr-08-2020-0473,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107717528&doi=10.1108%2fINTR-08-2020-0473&partnerID=40&md5=de0eec8cad311f3e51382373d25b8025,Leveraging online behaviors for interpretable knowledge-aware patent recommendation,Science
1665,http://orkg.org/orkg/resource/R283624,10.1109/bigdata50022.2020.9378107,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103843885&doi=10.1109%2fBigData50022.2020.9378107&partnerID=40&md5=82016294baea2b82bb3e0ce426518263,SALKG: A Semantic Annotation System for Building a High-quality Legal Knowledge Graph,Science
1666,http://orkg.org/orkg/resource/R283626,10.1109/bigdata50022.2020.9377864,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103823587&doi=10.1109%2fBigData50022.2020.9377864&partnerID=40&md5=57463a0ba8d61a88b87ff148a3314eda,Measuring Semantic Similarity across EU GDPR Regulation and Cloud Privacy Policies,Science
1667,http://orkg.org/orkg/resource/R283628,10.3233/faia200858,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098663436&doi=10.3233%2fFAIA200858&partnerID=40&md5=3225d78234530e3dbe9397f72d351338,Legal Knowledge Extraction for Knowledge Graph Based Question-Answering,Science
1668,http://orkg.org/orkg/resource/R283630,10.1007/978-3-030-65384-2_11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098253496&doi=10.1007%2f978-3-030-65384-2_11&partnerID=40&md5=a7473ee4b0c5873dbd5b6edbaa4928db,A Spatiotemporal Knowledge Bank from Rape News Articles for Decision Support,Science
1669,http://orkg.org/orkg/resource/R283636,10.1017/dsi.2019.231,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076468727&doi=10.1017%2fdsi.2019.231&partnerID=40&md5=46825280606b569a78765523b1d07f04,Engineering Knowledge Graph for Keyword Discovery in Patent Search,Science
1670,http://orkg.org/orkg/resource/R283639,10.1007/978-3-319-68204-4_25,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032171447&doi=10.1007%2f978-3-319-68204-4_25&partnerID=40&md5=ae88cc0e6341b348cecd40f6bb20fb58,An Investigative Search Engine for the Human Trafficking Domain,Science
1671,http://orkg.org/orkg/resource/R283641,10.1109/ispa-bdcloud-socialcom-sustaincom52081.2021.00201,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9644852,The Effect of Text Ambiguity on creating Policy Knowledge Graphs,Science
1672,http://orkg.org/orkg/resource/R283646,10.1109/icws.2019.00018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072767819&doi=10.1109%2fICWS.2019.00018&partnerID=40&md5=9cbd97e2a8279756dad060efe5994d22,A Semantic Approach for Automating Knowledge in Policies of Cyber Insurance Services,Science
1673,http://orkg.org/orkg/resource/R283649,10.3390/app11136057,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109408603&doi=10.3390%2fapp11136057&partnerID=40&md5=858e4000a2c849838ec0fd50d3cc00dd,Use Learnable Knowledge Graph in Dialogue System for Visually Impaired Macro Navigation,Science
1674,http://orkg.org/orkg/resource/R283651,10.2118/197610-ms,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084780600&doi=10.2118%2f197610-ms&partnerID=40&md5=14ea728e8b5ffee8889ac775de259b50,Application of Geocognitive Technologies to Basin &amp; Petroleum System Analyses,Science
1675,http://orkg.org/orkg/resource/R283654,10.1016/j.cageo.2017.12.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039732196&doi=10.1016%2fj.cageo.2017.12.007&partnerID=40&md5=036ffb8dd33000dbb8efc6fd3ba9afa3,Information extraction and knowledge graph construction from geoscience literature,Science
1676,http://orkg.org/orkg/resource/R283656,10.1155/2017/5072427,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014189855&doi=10.1155%2f2017%2f5072427&partnerID=40&md5=29b4ca77c0fb930ce97a117cddbf2ccb,Intelligent Learning for Knowledge Graph towards Geological Data,Science
1677,http://orkg.org/orkg/resource/R283659,10.1016/j.oregeorev.2021.104200,https://www.sciencedirect.com/science/article/pii/S0169136821002250,Understanding ore-forming conditions using machine reading of text,Science
1678,http://orkg.org/orkg/resource/R283662,10.2118/195750-ms,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084012858&doi=10.2118%2f195750-MS&partnerID=40&md5=0a184d1d1db50ac4d435ae8e5b6b32a0,Improving the Quality and Efficiency of Operational Planning and Risk Management with ML and NLP,Science
1679,http://orkg.org/orkg/resource/R283665,10.18653/v1/e17-3023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021681301&doi=10.18653%2fv1%2fe17-3023&partnerID=40&md5=3df635031763e232a2f01d33ce24dc06,"Marine Variable Linker: Exploring Relations between Changing
            Variables in Marine Science Literature",Science
1680,http://orkg.org/orkg/resource/R283670,10.5220/0007566307940800,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064814138&doi=10.5220%2f0007566307940800&partnerID=40&md5=375c826442cc6befdf27ad0b2e0fe4ce,Fake News Detection via NLP is Vulnerable to Adversarial Attacks: ,Science
1681,http://orkg.org/orkg/resource/R283673,10.1016/j.websem.2015.12.004,https://www.sciencedirect.com/science/article/pii/S1570826815001456,Building event-centric knowledge graphs from news,Science
1682,http://orkg.org/orkg/resource/R283675,10.1016/j.compind.2020.103321,https://www.sciencedirect.com/science/article/pii/S0166361520305558,A knowledge-graph platform for newsrooms,Science
1683,http://orkg.org/orkg/resource/R283677,10.1007/978-3-030-30952-7_42,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075604976&doi=10.1007%2f978-3-030-30952-7_42&partnerID=40&md5=ad05e8ecb90d9d804a3578be64bf8330,Construction Research and Application of Poverty Alleviation Knowledge Graph,Science
1684,http://orkg.org/orkg/resource/R283679,10.1145/3460210.3493550,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120920823&doi=10.1145%2f3460210.3493550&partnerID=40&md5=140f7f4846bde88afa9d00528278f009,TNNT: The Named Entity Recognition Toolkit,Science
1685,http://orkg.org/orkg/resource/R283681,10.1109/ibcast51254.2021.9393163,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104659784&doi=10.1109%2fIBCAST51254.2021.9393163&partnerID=40&md5=67d8376aaf5f2c3d6e77333ea73be386,Entity Classification for Military Knowledge Graph based on Baidu Encyclopedia Distance Learning,Science
1686,http://orkg.org/orkg/resource/R283684,10.1109/crc51253.2020.9253485,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097828203&doi=10.1109%2fCRC51253.2020.9253485&partnerID=40&md5=ae75435b73af7d9b778a949210f71121,Question Answering System over Knowledge Graph of Weapon Field,Science
1687,http://orkg.org/orkg/resource/R283687,10.1007/978-3-319-58451-5_10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019637337&doi=10.1007%2f978-3-319-58451-5_10&partnerID=40&md5=dd623c35f634a194a7029fa06f42bf96,ArmaTweet: Detecting Events by Semantic Tweet Analysis,Science
1688,http://orkg.org/orkg/resource/R283689,10.1080/13658816.2021.2005795,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119981012&doi=10.1080%2f13658816.2021.2005795&partnerID=40&md5=2cfe2e15000b6bf298f7e3a19e3d2df0,GIS-KG: building a large-scale hierarchical knowledge graph for geographic information science,Science
1689,http://orkg.org/orkg/resource/R283693,10.1145/3394231.3397925,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088390761&doi=10.1145%2f3394231.3397925&partnerID=40&md5=0beb2d8029f90c3ffef149bf0c59e569,AI 2000: A Decade of Artificial Intelligence,Science
1690,http://orkg.org/orkg/resource/R283698,10.1007/978-3-030-61527-7_29,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094142033&doi=10.1007%2f978-3-030-61527-7_29&partnerID=40&md5=1c7c2e382f4f25258c14c99ddf4f90f3,On the Utilization of Structural and Textual Information of a Scientific Knowledge Graph to Discover Future Research Collaborations: A Link Prediction Perspective,Science
1691,http://orkg.org/orkg/resource/R283702,10.1016/j.aei.2019.100959,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068231884&doi=10.1016%2fj.aei.2019.100959&partnerID=40&md5=4e626a3b1b7d05ff874d8290add23a74,An automatic literature knowledge graph and reasoning network modeling framework based on ontology and natural language processing,Science
1692,http://orkg.org/orkg/resource/R283706,10.1007/978-3-030-32327-1_2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075566176&doi=10.1007%2f978-3-030-32327-1_2&partnerID=40&md5=145cac61036ad6ac137f15eeeba4d5cf,Mining Scholarly Publications for Scientific Knowledge Graph Construction,Science
1693,http://orkg.org/orkg/resource/R283708,10.3390/app112311425,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120804638&doi=10.3390%2fapp112311425&partnerID=40&md5=d88d8948b6df9ecebd3d7aeebb369725,Understanding Horizon 2020 Data: A Knowledge Graph-Based Approach,Science
1694,http://orkg.org/orkg/resource/R283710,10.1109/prai53619.2021.9551099,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117951124&doi=10.1109%2fPRAI53619.2021.9551099&partnerID=40&md5=f075c34b5d44f2b900f575d32428fa4c,Knowledge Graph Construction and Intelligent Question Answering on Science and Technology Intermediary Service,Science
1695,http://orkg.org/orkg/resource/R283713,10.1109/prai53619.2021.9551028,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117950989&doi=10.1109%2fPRAI53619.2021.9551028&partnerID=40&md5=2e295cc636cd7ccebba79863c0e65b62,Intelligent Question Answering System Based on Entrepreneurial Incubation Knowledge Graph,Science
1696,http://orkg.org/orkg/resource/R283715,10.2478/jdis-2021-0023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106371118&doi=10.2478%2fjdis-2021-0023&partnerID=40&md5=22f759dd00e93bc56353f741f8a1e3b3,"Sentence, Phrase, and Triple Annotations to Build a Knowledge Graph of Natural Language Processing Contributions—A Trial Dataset",Science
1697,http://orkg.org/orkg/resource/R283718,10.3390/e23060664,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107448712&doi=10.3390%2fe23060664&partnerID=40&md5=1e3a4e14630a8d17f090bd1d110712bc,Shall I Work with Them? A Knowledge Graph-Based Approach for Predicting Future Research Collaborations,Science
1698,http://orkg.org/orkg/resource/R283720,10.1016/j.future.2020.10.026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095915737&doi=10.1016%2fj.future.2020.10.026&partnerID=40&md5=453481b30edbb795ab1ee9b9f6564330,Generating knowledge graphs by employing Natural Language Processing and Machine Learning techniques within the scholarly domain,Science
1699,http://orkg.org/orkg/resource/R283724,10.1007/978-981-16-1089-9_62,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111957442&doi=10.1007%2f978-981-16-1089-9_62&partnerID=40&md5=f8c07eceb3d54c4596d7a4a702961339,Entity-Based Knowledge Graph Information Retrieval for Biomedical Articles,Science
1700,http://orkg.org/orkg/resource/R283731,10.18653/v1/d15-1236,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959867303&doi=10.18653%2fv1%2fd15-1236&partnerID=40&md5=ca35d2968fd72770c7eabd9c013c4b46,Answering Elementary Science Questions by Constructing Coherent Scenes using Background Knowledge,Science
1701,http://orkg.org/orkg/resource/R283735,10.1016/j.future.2021.02.019,https://www.sciencedirect.com/science/article/pii/S0167739X21000716,On the impact of knowledge-based linguistic annotations in the quality of scientific embeddings,Science
1702,http://orkg.org/orkg/resource/R283737,10.1109/jiot.2021.3093065,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112209978&doi=10.1109%2fJIOT.2021.3093065&partnerID=40&md5=d17737c7c4e4913b2482f18edd62be0a,Zero-Shot Text Classification via Knowledge Graph Embedding for Social Media Data,Science
1703,http://orkg.org/orkg/resource/R283739,10.5220/0010605403350342,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111720759&doi=10.5220%2f0010605403350342&partnerID=40&md5=818594d70343c5edec45007d1aa3d1c9,Knowledge Graph Analysis of Russian Trolls: ,Science
1704,http://orkg.org/orkg/resource/R283742,10.3390/app10249082,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098055192&doi=10.3390%2fapp10249082&partnerID=40&md5=ba86e8919d8fffabf70521c05b368405,DisBot: A Portuguese Disaster Support Dynamic Knowledge Chatbot,Science
1705,http://orkg.org/orkg/resource/R283750,10.1007/978-3-030-34986-8_17,http://dx.doi.org/10.1007/978-3-030-34986-8_17,Knowledge Graph Construction for Intelligent Analysis of Social Networking User Opinion,Science
1706,http://orkg.org/orkg/resource/R283753,10.1016/j.jbi.2021.103955,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119576283&doi=10.1016%2fj.jbi.2021.103955&partnerID=40&md5=a577d49a20361fe63db6c4e1c0c1b654,Automatic detection of COVID-19 vaccine misinformation with graph link prediction,Science
1707,http://orkg.org/orkg/resource/R283755,10.1016/j.artmed.2021.102131,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114659514&doi=10.1016%2fj.artmed.2021.102131&partnerID=40&md5=f2518ad0b1f7b62c04cea3d38dff886f,A framework to extract biomedical knowledge from gluten-related tweets: The case of dietary concerns in digital era,Science
1708,http://orkg.org/orkg/resource/R283757,10.18653/v1/e17-1014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021649640&doi=10.18653%2fv1%2fe17-1014&partnerID=40&md5=be3fb20651f6379666265ea716297679,"Recognizing Mentions of Adverse Drug Reaction in Social Media Using
            Knowledge-Infused Recurrent Models",Science
1709,http://orkg.org/orkg/resource/R283760,10.1117/12.2306500,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049673329&doi=10.1117%2f12.2306500&partnerID=40&md5=d256fa38de4f87c28170e06232b570d6,Big open-source social science: capabilities and methodology for automating social science analytics,Science
1710,http://orkg.org/orkg/resource/R283763,10.1109/iaeac47372.2019.8997747,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081172990&doi=10.1109%2fIAEAC47372.2019.8997747&partnerID=40&md5=1d65134ce3afda9c04939a0ba7853928,Implementation of Intelligent Question Answering System Based on Basketball Knowledge Graph,Science
1711,http://orkg.org/orkg/resource/R283766,10.5441/002/edbt.2019.34,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064894038&doi=10.5441%2f002%2fedbt.2019.34&partnerID=40&md5=bf85bd3debd53a39e154cd95e12ea48c,Extending Cross-Domain Knowledge Bases with Long Tail Entities using Web Table Data,Science
1712,http://orkg.org/orkg/resource/R283768,10.1088/1742-6596/1883/1/012064,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105480835&doi=10.1088%2f1742-6596%2f1883%2f1%2f012064&partnerID=40&md5=6424ea21c50ba1b4f92de5f8b4a59173,Question answering system based on tourism knowledge graph,Science
1713,http://orkg.org/orkg/resource/R283770,10.1007/978-981-33-4069-5_1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103480870&doi=10.1007%2f978-981-33-4069-5_1&partnerID=40&md5=a009d3025a874d1a03d5478e9ec09636,Building a Knowledge Graph of Vietnam Tourism from Text,Science
1714,http://orkg.org/orkg/resource/R283773,10.1088/1742-6596/1616/1/012090,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090498054&doi=10.1088%2f1742-6596%2f1616%2f1%2f012090&partnerID=40&md5=474d6f60380c783424e083b07d32a932,Research on Tourism Question Answering System Based on Xi’an Tourism Knowledge Graph,Science
1715,http://orkg.org/orkg/resource/R283775,10.14569/ijacsa.2020.0110761,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088985283&doi=10.14569%2fIJACSA.2020.0110761&partnerID=40&md5=a42476a896ca180e281da94e02c20014,BERT+vnKG: Using Deep Learning and Knowledge Graph to Improve Vietnamese Question Answering System,Science
1716,http://orkg.org/orkg/resource/R283777,10.1007/978-3-030-03056-8_19,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058284497&doi=10.1007%2f978-3-030-03056-8_19&partnerID=40&md5=42a71f4bfde83c4de026726dfcf11402,DBtravel: A Tourism-Oriented Semantic Graph,Science
1717,http://orkg.org/orkg/resource/R283780,10.1145/3453651,http://dx.doi.org/10.1145/3453651,Developing a Vietnamese Tourism Question Answering System Using Knowledge Graph and Deep Learning,Science
1718,http://orkg.org/orkg/resource/R283783,10.1109/taslp.2020.3040507,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097935158&doi=10.1109%2fTASLP.2020.3040507&partnerID=40&md5=67852f0b08e3cbfc28ce33a0b4e4e50b,A Knowledge Graph Embedding Approach for Metaphor Processing,Science
1719,http://orkg.org/orkg/resource/R283788,10.1007/978-3-319-49004-5_16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997124448&doi=10.1007%2f978-3-319-49004-5_16&partnerID=40&md5=cdc7212b9de89606b0d5a31cdceae74c,Framester: A Wide Coverage Linguistic Linked Data Hub,Science
1720,http://orkg.org/orkg/resource/R283790,10.1109/access.2021.3098180,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111005493&doi=10.1109%2fACCESS.2021.3098180&partnerID=40&md5=3f5f88fa988192c739fbbd47eef64e36,SAKG-BERT: Enabling Language Representation With Knowledge Graphs for Chinese Sentiment Analysis,Science
1721,http://orkg.org/orkg/resource/R283792,10.1007/s13278-021-00761-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107375872&doi=10.1007%2fs13278-021-00761-z&partnerID=40&md5=c332fb90e33c1955e882663e36b36a46,An entity linking model based on candidate features,Science
